taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-sp2p20-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-4.csv,1744575701.0,1744575916.6,40.42105,40.42096,-86.91534,-86.9155,static
t-sp2p20-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-5.csv,1744575942.6,1744576151.5,40.42106,40.42098,-86.91538,-86.91551,static
t-sp2p18-dl-2,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-2.csv,1744576800.2,1744576993.4,40.42193,40.42191,-86.91484,-86.91485,static
t-sp2p18-dl-3,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-3.csv,1744577016.5,1744577229.7,40.42195,40.42191,-86.9148,-86.91484,static
t-sp2p18-dl-4,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-4.csv,1744577247.0,1744577438.7,40.42194,40.4219,-86.91481,-86.91485,static
t-sp2p18-dl-5,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-5.csv,1744577458.1,1744577648.3,40.42194,40.42192,-86.91484,-86.91485,static
t-sp2p17-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-1.csv,1744577772.5,1744577993.7,40.42198,40.42185,-86.91541,-86.91548,static
t-sp2p17-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-2.csv,1744578016.3,1744578235.7,40.42188,40.42186,-86.91546,-86.91547,static
t-sp2p17-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-3.csv,1744578346.0,1744578533.4,40.42187,40.42185,-86.91545,-86.91547,static
t-sp2p17-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-4.csv,1744578556.7,1744578746.1,40.42191,40.42185,-86.91544,-86.91548,static
t-sp2p17-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-5.csv,1744578775.7,1744578965.0,40.42188,40.42187,-86.91544,-86.91547,static
t-sp2p7-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-1.csv,1744579168.5,1744579358.2,40.42253,40.42246110000001,-86.9151,-86.91512,static
t-sp2p7-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-2.csv,1744579383.5,1744579573.1,40.42253,40.42249,-86.9151,-86.91511109999998,static
t-sp2p7-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-3.csv,1744579598.9,1744579788.5,40.42253,40.42251,-86.91509,-86.91511,static
t-sp2p7-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-4.csv,1744579854.6,1744580042.0,40.42254000000001,40.42251,-86.9151,-86.91511329999999,static
t-sp2p7-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-5.csv,1744580062.5,1744580314.1,40.42253,40.42251,-86.9151,-86.91511,static
t-sp2p15-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-1.csv,1744580427.8,1744580614.1,40.42243,40.42241,-86.9154989,-86.91553,static
t-sp2p15-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-2.csv,1744580637.8,1744580829.9,40.42244,40.42241,-86.9155,-86.91552,static
t-sp2p15-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-3.csv,1744580884.5,1744581096.2,40.42244,40.42243,-86.91547,-86.91551,static
t-sp2p15-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-4.csv,1744581116.8,1744581310.0,40.42243,40.42242,-86.91549,-86.91552,static
t-sp2p15-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-5.csv,1744581362.9,1744581611.4,40.42248,40.42236,-86.91528000000002,-86.91551,static
t-sp2p11-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-1.csv,1744581943.7,1744582136.6,40.42139,40.42134,-86.91490999999998,-86.91497,static
t-sp2p11-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-2.csv,1744582162.2,1744582349.0,40.4214,40.42135,-86.91496,-86.91509,static
t-sp2p11-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-3.csv,1744582396.2,1744582588.0,40.42138,40.42134,-86.9149137,-86.91504,static
t-sp2p11-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-4.csv,1744582613.5,1744582801.4,40.42136,40.42133,-86.91494,-86.91502,static
t-sp2p11-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-5.csv,1744582827.3,1744583025.4,40.42137,40.42135,-86.91497,-86.91502,static
t-sp2p21-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-1.csv,1744583307.0,1744583469.1,40.42097,40.42092,-86.91499,-86.91504,static
t-sp2p21-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-2.csv,1744584050.4,1744584240.1,40.420955600000006,40.42085,-86.9149644,-86.91505,static
t-sp2p21-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-3.csv,1744584266.3,1744584454.7,40.4209,40.4207833,-86.91505,-86.9152344,static
t-sp2p21-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-4.csv,1744584481.6,1744584673.5,40.42092,40.42088,-86.91497,-86.91507,static
t-sp2p21-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-5.csv,1744584695.8,1744584891.8,40.42092,40.42091,-86.91507,-86.91508,static
t-sp2p14-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-1.csv,1744584992.0,1744585181.2,40.42048,40.42042,-86.91493,-86.91509,static
t-sp2p14-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-2.csv,1744585703.0,1744585894.4,40.42043,40.42041,-86.91495,-86.91496,static
t-sp2p14-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-3.csv,1744585916.5,1744586105.6,40.42043,40.42041,-86.91495,-86.91497,static
t-sp2p14-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-4.csv,1744586289.3,1744586475.1,40.42046,40.42032329999999,-86.91495,-86.9149967,static
t-dr-dl-1,new,static,TP38,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-1.csv,1745342894.8,1745343071.5,40.42975,40.42955,-86.8688,-86.86901,static
t-ptmp1-dl-2,new,static,TP38,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-2.csv,1745343114.1,1745343304.4,40.42968,40.42962,-86.86895,-86.86907,static
t-dr-dl-4,new,driving,,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-4.csv,1745343327.5,1745343825.9,40.43965,40.42658,-86.86895109999998,-86.87761,driving
t-dr-dl-2,new,driving,,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-2.csv,1745344540.3,1745344972.3,40.44256,40.4395929,-86.87201999999998,-86.8746922,driving
t-dr-dl-3,new,driving,,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-3.csv,1745346105.1,1745346343.6,40.442,40.43867,-86.87086,-86.87476,driving
t-dr-dl-5,new,driving,,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-5.csv,1745346939.5,1745347098.5,40.435488,40.42675,-86.870032,-86.87753000000002,driving
t-ptmp2-dl-1,new,static,TP39,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-1.csv,1745347115.4,1745347356.2,40.42681,40.42675,-86.87751999999998,-86.87761,static
t-ptmp2-dl-2,new,static,TP39,,20250422-t,20250422-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-2.csv,1745347377.1,1745347626.6,40.42676,40.42673,-86.87751999999998,-86.87754,static
t-dr-dl-7,new,static,TP40,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-dr-dl-7.csv,1745366905.3,1745367519.1,40.42318,40.41734,-86.87719,-86.90066999999998,driving
t-p43-dl-1,new,static,TP40,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-p43-dl-1.csv,1745367675.5,1745367872.0,40.4210089,40.42097,-86.87843000000002,-86.8785,static
t-p43-dl-2,new,static,TP40,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-p43-dl-2.csv,1745367893.4,1745368085.8,40.42104000000001,40.42099,-86.87841999999998,-86.87852,static
t-p43-dl-3,new,static,TP40,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-p43-dl-3.csv,1745368108.8,1745368328.3,40.42102,40.42099,-86.87843000000002,-86.87852,static
t-p43-dl-4,new,static,TP40,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-p43-dl-4.csv,1745368532.6,1745368746.3,40.42102,40.420952,-86.87844,-86.87852600000002,static
t-p43-dl-5,new,static,TP40,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-p43-dl-5.csv,1745368773.6,1745369045.3,40.42105,40.42098,-86.878422,-86.87852,static
t-dr-dl-3,new,static,TP41,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-dr-dl-3.csv,1745369908.8,1745370530.5,40.41979,40.41759,-86.85713,-86.86008709999999,driving
t-ptmp1-dl-1,new,static,TP41,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-1.csv,1745370567.3,1745370825.9,40.4186,40.4184,-86.85704,-86.85749,static
t-ptmp1-dl-2,new,static,TP41,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-2.csv,1745370850.6,1745371243.6,40.4186,40.4185,-86.85687,-86.85748000000002,static
t-dr-dl-5,new,static,TP41,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-dr-dl-5.csv,1745371278.6,1745372259.3,40.43224,40.41783,-86.85667,-86.86554,driving
t-ptmp2-dl-1,new,static,TP37,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-1.csv,1745372309.6,1745372501.9,40.43224,40.43202,-86.86524250000002,-86.86547,static
t-ptmp2-dl-2,new,static,TP37,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-2.csv,1745372549.8,1745372749.2,40.43236,40.43215,-86.86523000000003,-86.86544,static
t-ptmp2-dl-3,new,static,TP37,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-3.csv,1745372877.8,1745373080.5,40.43223,40.432062,-86.86506,-86.86545,static
t-ptmp-dl-3,new,static,TP37,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-3.csv,1745373113.5,1745373306.3,40.43225,40.43203,-86.86511999999998,-86.86539,static
t-ptmp2-dl-5,new,static,TP37,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-5.csv,1745374353.6,1745374834.8,40.43222,40.43208,-86.86533,-86.86544,static
t-tp47-dl-1,new,static,TP38,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp47-dl-1.csv,1745375711.0,1745376016.2,40.42961,40.42944,-86.86883,-86.869,static
t-tp47-dl-2,new,static,TP38,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp47-dl-2.csv,1745376048.3,1745376253.4,40.42962,40.42956,-86.86896,-86.86905,static
t-tp47-dl-3,new,static,TP38,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp47-dl-3.csv,1745376386.8,1745376604.6,40.4296,40.42956,-86.86888,-86.869,static
t-tp47-dl-4,new,static,TP38,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp47-dl-4.csv,1745376638.8,1745376856.1,40.42962,40.42952,-86.86895,-86.86903000000002,static
t-tp47-dl-5,new,static,TP38,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp47-dl-5.csv,1745376882.2,1745377101.2,40.4296278,40.42958,-86.8688944,-86.86901,static
t-tp46-dl-2,new,static,TP39,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp46-dl-2.csv,1745378086.6,1745378314.0,40.42678,40.42674,-86.87751,-86.87756,static
t-tp46-dl-3,new,static,TP39,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp46-dl-3.csv,1745378373.0,1745378617.2,40.42677,40.42673,-86.87754,-86.87756,static
t-tp46-dl-4,new,static,TP39,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-tp46-dl-4.csv,1745378639.7,1745379071.2,40.42676,40.42675,-86.87754,-86.87756999999998,static
t-dr-dl-4,new,static,TP39,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-dr-dl-4.csv,1745379490.3,1745380266.8,40.4305378,40.42468,-86.86489,-86.87756999999998,driving
t-dr-dl-5-1,new,driving,,,20250422-t1,20250422-t1/gps_cellset_thput_0.1/gct_trace_t-dr-dl-5-1.csv,1745382244.0,1745382761.1,40.42739,40.42412,-86.85897,-86.86565,driving
t-lp9-dl-1,new,static,TP44,,20250424-t,20250424-t/gps_cellset_thput_0.1/gct_trace_t-lp9-dl-1.csv,1745536004.1,1745536200.5,40.40399,40.40395,-86.86610999999998,-86.86614,static
t-lp9-dl-2,new,static,TP44,,20250424-t,20250424-t/gps_cellset_thput_0.1/gct_trace_t-lp9-dl-2.csv,1745536225.9,1745536414.6,40.40398,40.40397,-86.86613,-86.86614,static
t-lp9-dl-7,new,static,TP44,,20250424-t,20250424-t/gps_cellset_thput_0.1/gct_trace_t-lp9-dl-7.csv,1745536443.2,1745536639.2,40.40399,40.40398,-86.86613,-86.86613,static
t-lp9-dl-5,new,static,TP44,,20250424-t,20250424-t/gps_cellset_thput_0.1/gct_trace_t-lp9-dl-5.csv,1745536668.2,1745536863.3,40.40399,40.40399,-86.86612,-86.86612,static
t-lp9-dl-4,new,static,TP44,,20250424-t,20250424-t/gps_cellset_thput_0.1/gct_trace_t-lp9-dl-4.csv,1745536903.1,1745537120.3,40.40398,40.40394000000001,-86.8661,-86.86615,static
t-dl-tsp7-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-2.csv,1746204829.1,1746205051.0,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp7-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-3.csv,1746205080.1,1746205299.7,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp7-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-4.csv,1746205714.5,1746205931.9,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp7-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-5.csv,1746205961.8,1746206256.2,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp25-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-1.csv,1746206535.4,1746206767.9,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-2.csv,1746206795.8,1746207055.7,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-3.csv,1746207393.0,1746207592.9,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-4.csv,1746207623.4,1746207864.6,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-5.csv,1746207890.9,1746208104.3,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsptmp1-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsptmp1-1.csv,1746208229.2,1746208424.0,40.42636,40.42636,-86.91657,-86.91657,static
t-dl-tsptmp1-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsptmp1-2.csv,1746208454.7,1746208666.9,40.42636,40.42636,-86.91657,-86.91657,static
t-dl-tspt2-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-1.csv,1746208767.9,1746208992.1,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-2.csv,1746209187.2,1746209373.3,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-3.csv,1746209402.8,1746209583.3,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-4.csv,1746209609.3,1746209795.8,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-5.csv,1746209825.5,1746210015.2,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp32-1,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp32-1.csv,1746210166.5,1746210409.2,40.42595,40.42595,-86.91538,-86.91538,static
t-dl-tspt3-2,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-2.csv,1746210920.5,1746211145.0,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tspt3-3,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-3.csv,1746211175.6,1746211378.8,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tspt3-4,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-4.csv,1746211418.1,1746211633.3,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tspt3-5,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-5.csv,1746211675.9,1746211877.6,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tsp26-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-1.csv,1746212019.7,1746212166.5,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-2.csv,1746212258.6,1746212438.9,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-3.csv,1746212762.1,1746212874.3,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-4.csv,1746212908.9,1746213164.6,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-5.csv,1746213196.6,1746213383.9,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt4-1,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-1.csv,1746221128.3,1746221341.4,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-2,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-2.csv,1746221415.7,1746221615.6,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-3,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-3.csv,1746221650.1,1746221844.4,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-4,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-4.csv,1746221878.1,1746222073.6,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-5,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-5.csv,1746222112.0,1746222304.1,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt5-1,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt5-1.csv,1746222618.2,1746222806.4,40.42831,40.42831,-86.92034,-86.92034,static
t-dl-tspt5-2,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt5-2.csv,1746222836.9,1746223025.5,40.42831,40.42831,-86.92034,-86.92034,static
t-dl-tspt6-1,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt6-1.csv,1746223677.6,1746223888.5,40.4291,40.4291,-86.92103,-86.92103,static
t-dl-tspt7-1,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-1.csv,1746224214.3,1746224416.7,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-2,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-2.csv,1746224443.3,1746224633.6,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-3,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-3.csv,1746224667.6,1746224851.3,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-4,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-4.csv,1746224881.0,1746225100.2,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-5,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-5.csv,1746225133.5,1746225375.1,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-p22-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-1.csv,1746307195.7,1746307425.5,40.4274689,40.42722,-86.91704,-86.91727,static
t-dl-p22-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-2.csv,1746307466.1,1746307685.8,40.42744,40.42732,-86.91725,-86.91741999999998,static
t-dl-p22-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-3.csv,1746307728.2,1746308015.0,40.42743,40.42729,-86.91711,-86.91738000000002,static
t-dl-p22-4,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-4.csv,1746308108.1,1746308302.2,40.42748,40.4274,-86.91727,-86.9174,static
t-dl-p22-5,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-5.csv,1746308349.8,1746308542.8,40.42745,40.42737,-86.91722,-86.91745,static
t-dl-p21-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-1.csv,1746308675.4,1746308909.4,40.42734,40.42732,-86.91786,-86.91789,static
t-dl-p21-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-2.csv,1746308954.1,1746309131.9,40.4274,40.42731,-86.91781999999998,-86.91786,static
t-dl-p21-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-3.csv,1746309177.0,1746309412.5,40.42734,40.4273,-86.91783000000002,-86.91786,static
t-dl-p21-4,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-4.csv,1746309446.2,1746309624.7,40.4276,40.42731,-86.91783000000002,-86.9180767,static
t-dl-p21-5,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-5.csv,1746310397.2,1746310596.5,40.42766,40.42719,-86.91774000000002,-86.91796,static
t-dl-p29-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p29-1.csv,1746310786.8,1746310973.7,40.42656,40.42646,-86.91786,-86.91825,static
t-dl-p29-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p29-2.csv,1746311006.2,1746311193.0,40.42657,40.42653,-86.91794,-86.91809,static
t-dl-p29-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p29-3.csv,1746311227.2,1746311423.3,40.42657,40.42652,-86.91792,-86.91799999999998,static
t-dl-p38-1,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p38-1.csv,1746311611.6,1746311795.7,40.42582,40.42578,-86.91719,-86.91724,static
t-dl-p38-2,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p38-2.csv,1746311826.5,1746312063.7,40.42581,40.4258,-86.91719,-86.9172027,static
t-dl-p38-3,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p38-3.csv,1746312111.1,1746312302.0,40.42581,40.4258,-86.91719,-86.91719,static
t-dl-p39-1,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p39-1.csv,1746312446.2,1746312609.4,40.4258,40.42578,-86.91679,-86.91693000000002,static
t-dl-p39-2,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p39-2.csv,1746312650.8,1746312842.8,40.42581,40.42576,-86.91666219999998,-86.91679,static
