grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_25_ul,thput_50_ul,thput_75_ul,thput_90_ul,thput_100_ul
-86.9125,40.4615,0,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,24,1,0.041666666666666664,23,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9125,40.4615,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,9,0.375,23,9,0.391304347826087,0.18912698412698414,0.07303192370167064,0.1142857142857143,0.12365714285714285,0.127,0.147,0.26285714285714284,0.2752,0.324,5.785460317460317,0.6867072432954651,4.257142857142857,5.016228571428572,5.433,6.055,6.202,6.3192,6.732,
-86.913,40.4615,0,None,None,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,5,0.20833333333333334,21,4,0.19047619047619047,0.07024999999999999,0.030969763891741314,0.035,0.0383,0.04325,0.06757142857142856,0.09457142857142857,0.10434285714285715,0.11085714285714286,2.46525,1.6457059008187933,1.1748571428571428,1.2571,1.3804642857142857,1.7065000000000001,2.7912857142857144,4.2804,5.273142857142857,
-86.913,40.4615,0,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,11,0.4583333333333333,21,10,0.47619047619047616,0.13454285714285716,0.04636619106061428,0.065,0.1019,0.1075,0.111,0.15532142857142855,0.20579999999999998,0.222,4.2987714285714285,0.8277669868325239,2.625,3.1260428571428576,3.9765,4.5765,4.7175,5.147,5.507,
-86.913,40.4615,0,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,24,2,0.08333333333333333,21,2,0.09523809523809523,0.2257142857142857,0.124,0.1017142857142857,0.1265142857142857,0.1637142857142857,0.2257142857142857,0.2877142857142857,0.3249142857142857,0.3497142857142857,6.7542857142857144,5.829714285714285,0.9245714285714286,2.0905142857142858,3.839428571428571,6.7542857142857144,9.669142857142857,11.418057142857142,12.584,
-86.913,40.4615,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,6,0.25,21,5,0.23809523809523808,0.19240000000000002,0.062348683765954024,0.116,0.11851428571428572,0.12228571428571429,0.21371428571428572,0.241,0.25780000000000003,0.269,5.0242571428571425,0.6099477555412396,4.418,4.456514285714285,4.514285714285714,4.684,5.585,5.786,5.92,
-86.9135,40.4615,0,None,None,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,6,0.1875,30,6,0.2,0.13635714285714284,0.03574139447351718,0.088,0.10057142857142856,0.11610714285714285,0.1255,0.16125,0.183,0.193,6.50647619047619,1.9125548085457862,4.01,4.544428571428572,5.289892857142857,5.982,7.794499999999999,8.992999999999999,9.607,
-86.9135,40.4615,0,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,15,0.46875,30,14,0.4666666666666667,0.10718367346938776,0.02936050323741095,0.068,0.07050000000000001,0.07982142857142857,0.1075,0.13457142857142856,0.1414,0.157,4.5721428571428575,1.2681836762609326,2.406,3.2512000000000003,3.46075,4.595,5.70175,6.1473,6.515,
-86.9135,40.4615,0,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,32,5,0.15625,30,4,0.13333333333333333,0.22567857142857142,0.05824669343334751,0.187,0.18712857142857142,0.18732142857142856,0.19485714285714284,0.2332142857142857,0.2888857142857143,0.326,9.338464285714286,0.8102252733792308,8.026285714285715,8.4513,9.088821428571428,9.5495,9.799142857142858,10.0568,10.22857142857143,
-86.9135,40.4615,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,6,0.1875,30,6,0.2,0.16995238095238094,0.02497545280130844,0.123,0.1405,0.16,0.176,0.18878571428571428,0.19335714285714287,0.197,6.211261904761905,1.631871788299164,3.361,4.3205,5.417142857142857,6.322785714285715,7.49725,7.9905,8.257,
-86.914,40.4615,0,None,None,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,230,24,0.10434782608695652,202,20,0.09900990099009901,0.12755714285714284,0.035251889513694366,0.06285714285714285,0.08935714285714286,0.102,0.1275,0.14675,0.16834285714285718,0.198,5.436942857142857,2.2266227553615536,2.354,2.4598,3.789357142857143,5.085571428571429,7.0375,8.881228571428572,9.175,
-86.914,40.4615,0,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,230,35,0.15217391304347827,202,28,0.13861386138613863,0.09564569160997735,0.04589865976054569,0.03,0.0513,0.07075,0.0825,0.1065,0.16510000000000002,0.215,3.421676870748299,1.4571522149869107,0.976,1.6689857142857143,2.1946428571428567,3.542,4.185,4.986300000000001,6.725,
-86.914,40.4615,0,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,230,13,0.05652173913043478,202,10,0.04950495049504951,0.14604285714285714,0.022249975922940424,0.113,0.11839999999999999,0.12939285714285714,0.14150000000000001,0.1645,0.17555714285714286,0.18057142857142858,6.647628571428571,0.7980549139716423,5.117,5.605700000000001,6.276428571428571,6.717499999999999,7.1945,7.538742857142856,7.872,
-86.914,40.4615,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,230,158,0.6869565217391305,202,144,0.7128712871287128,0.18090178571428572,0.050407406156741295,0.066,0.12229999999999999,0.15,0.1745,0.2005,0.242,0.351,8.278531746031746,2.3558833017883654,0.709,5.0181,6.78975,8.5795,9.824,10.9723,13.777,
-86.917,40.46,30,68,1200,743,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,11,0.0859375,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,314,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,6,0.046875,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,None,None,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,31,0.2421875,74,29,0.3918918918918919,0.8260935960591133,0.2831778181153523,0.18742857142857142,0.47965714285714284,0.581,0.907,1.029,1.1550285714285713,1.236,47.17805418719211,12.609614978120085,1.9702857142857142,39.552200000000006,47.589,49.944,53.72,54.935542857142856,58.421,
-86.917,40.46,30,68,1200,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,14,0.109375,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,834,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,1,0.0078125,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,1,0.0078125,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,128,33,0.2578125,74,31,0.4189189189189189,0.44118279569892477,0.35026108199067457,0.13,0.175,0.267,0.349,0.40564285714285714,0.789,1.474,19.949677419354842,14.468166503960328,5.743,8.265,14.217388888888888,16.22,18.46628571428571,25.975,63.10857142857143,
-86.917,40.46,30,68,1200,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,1,0.0078125,74,1,0.013513513513513514,0.108,0.0,0.108,0.108,0.108,0.108,0.108,0.108,0.108,7.617,0.0,7.617,7.617,7.617,7.617,7.617,7.617,7.617,
-86.917,40.46,30,68,1200,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,13,0.1015625,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,0,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,1,0.0078125,74,1,0.013513513513513514,0.354,0.0,0.354,0.354,0.354,0.354,0.354,0.354,0.354,12.416,0.0,12.416,12.416,12.416,12.416,12.416,12.416,12.416,
-86.917,40.46,30,68,1200,523,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,2,0.015625,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,523,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,128,1,0.0078125,74,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.917,40.46,30,68,1200,None,None,248,1001,None,None,None,None,None,None,None,None,None,None,LTE,128,13,0.1015625,74,12,0.16216216216216217,0.9148148148148149,0.12660236617885565,0.744,0.7627555555555555,0.8395555555555556,0.8791111111111111,0.968,1.092,1.1688888888888889,43.14066666666667,7.673342039659979,25.580444444444446,32.24871111111111,39.44777777777778,45.028888888888886,49.23688888888889,50.34328888888889,51.12177777777778,
-86.9205,40.4605,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,61,6,0.09836065573770492,60,6,0.1,0.303,0.0454606056566195,0.225,0.248,0.2775,0.308,0.3445,0.353,0.353,12.490166666666667,4.602303279035643,3.391,7.413,11.491,13.346,15.963750000000001,16.7115,17.149,
-86.9205,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,61,6,0.09836065573770492,60,6,0.1,0.16530952380952382,0.08598063445412453,0.096,0.10400000000000001,0.11771428571428572,0.13492857142857145,0.15525,0.257,0.352,13.025476190476189,4.873299321470413,2.596,7.876,13.42175,14.524928571428571,15.397214285714286,16.6755,17.765,
-86.9205,40.4605,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,61,21,0.3442622950819672,60,21,0.35,0.24395238095238092,0.05723696898616907,0.111,0.17,0.2377142857142857,0.253,0.287,0.299,0.326,9.854646258503404,2.864156321782304,1.59,6.209,8.603,10.486857142857144,11.971,12.167,13.484,
-86.9205,40.4605,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,61,23,0.3770491803278688,60,23,0.38333333333333336,0.2842111801242236,0.04534696896832692,0.21828571428571428,0.24057142857142857,0.254,0.271,0.3075,0.33940000000000003,0.423,13.565732919254659,2.6309164753173837,9.197714285714286,11.1248,11.802285714285716,13.579,14.817,15.392000000000001,22.499,
-86.9205,40.4605,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,61,5,0.08196721311475409,60,4,0.06666666666666667,0.19774999999999998,0.027123559869604137,0.151,0.1684,0.1945,0.212,0.21525,0.2157,0.216,9.3455,2.035371034971265,5.833,7.1677,9.16975,10.3885,10.56425,10.6889,10.772,
-86.921,40.4605,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,104,5,0.04807692307692308,96,4,0.041666666666666664,0.312,0.04081053785482372,0.266,0.2735,0.28475,0.303,0.33025,0.3577,0.376,12.498999999999999,0.8834254354499871,11.739,11.8467,12.00825,12.1265,12.617249999999999,13.4493,14.004,
-86.921,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,104,15,0.14423076923076922,96,14,0.14583333333333334,0.16948979591836738,0.0880353214676125,0.107,0.115,0.1285,0.1355,0.15425,0.3139714285714288,0.386,14.897000000000002,2.494989944299863,10.854,11.536200000000001,12.725428571428573,15.012,17.24175,17.4221,18.546,
-86.921,40.4605,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,104,16,0.15384615384615385,96,14,0.14583333333333334,0.26050000000000006,0.08148037646741169,0.07542857142857143,0.1696,0.22542857142857142,0.2595,0.308,0.36730000000000007,0.396,9.118163265306123,2.954608918222819,3.543,4.6195,7.1274999999999995,9.756357142857144,11.594,11.901700000000002,13.552,
-86.921,40.4605,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,104,47,0.4519230769230769,96,44,0.4583333333333333,0.2866006493506494,0.06390557577812608,0.073,0.2197,0.24846428571428572,0.2905,0.31975,0.3488,0.47657142857142853,13.181240259740258,3.732467283950818,1.306,9.2852,11.3215,13.7905,15.181750000000001,17.309700000000003,22.304,
-86.921,40.4605,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,104,5,0.04807692307692308,96,5,0.052083333333333336,0.18985714285714284,0.013141925432813588,0.1702857142857143,0.17497142857142858,0.182,0.191,0.197,0.2042,0.209,8.551085714285716,0.992965386083112,6.723428571428571,7.395657142857143,8.404,8.906,9.106,9.411999999999999,9.616,
-86.921,40.4605,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,104,16,0.15384615384615385,96,15,0.15625,0.27834285714285717,0.05050498190553989,0.193,0.21937142857142858,0.257,0.271,0.29614285714285715,0.3364,0.404,12.29952380952381,2.0596277417210906,8.758857142857144,9.7642,11.173,12.136,13.627571428571429,14.929542857142856,16.526,
-86.9215,40.4605,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,64,5,0.078125,60,5,0.08333333333333333,0.3085428571428571,0.055912497233970654,0.249,0.2502,0.252,0.296,0.3577142857142857,0.37588571428571427,0.388,12.058914285714287,1.334922395053857,10.624,10.7584,10.96,11.487,13.115,13.711142857142857,14.108571428571429,
-86.9215,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,64,5,0.078125,60,5,0.08333333333333333,0.37057142857142855,0.029130109256680147,0.333,0.34014285714285714,0.3508571428571428,0.367,0.384,0.4044,0.418,16.538971428571426,2.212474476550578,13.799,14.357114285714285,15.194285714285714,15.958,17.468571428571426,19.15242857142857,20.275,
-86.9215,40.4605,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,64,12,0.1875,60,10,0.16666666666666666,0.21982857142857143,0.04846078995709115,0.13,0.1516,0.17864285714285716,0.2445,0.25757142857142856,0.2621,0.272,8.562885714285713,2.4004119882781345,5.659,5.8615,6.02825,8.913142857142857,10.727392857142856,11.2107,11.865,
-86.9215,40.4605,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,64,27,0.421875,60,25,0.4166666666666667,0.2724628571428571,0.04826586709601944,0.199,0.218,0.238,0.26,0.305,0.3448,0.375,13.560171428571428,3.4792481514821327,9.27,9.7396,10.671,13.349,15.25,16.712200000000003,22.777,
-86.9215,40.4605,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,64,4,0.0625,60,4,0.06666666666666667,0.17525000000000002,0.012695963925594623,0.155,0.1607,0.16924999999999998,0.1795,0.1855,0.1864,0.187,7.314500000000001,0.5291533331653502,6.449,6.71,7.1015,7.5265,7.7395,7.7494000000000005,7.756,
-86.9215,40.4605,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,64,11,0.171875,60,11,0.18333333333333332,0.24096103896103893,0.05983189471255766,0.165,0.18742857142857142,0.19642857142857145,0.215,0.27914285714285714,0.309,0.367,10.197077922077922,3.8417476032385798,2.73,7.258285714285715,8.108357142857143,9.445,12.1645,14.782857142857143,17.578,
-86.922,40.4605,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,58,1,0.017241379310344827,55,1,0.01818181818181818,0.322,0.0,0.322,0.322,0.322,0.322,0.322,0.322,0.322,13.397,0.0,13.397,13.397,13.397,13.397,13.397,13.397,13.397,
-86.922,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,10,0.1724137931034483,55,9,0.16363636363636364,0.46655555555555556,0.25817914155834215,0.114,0.22440000000000002,0.296,0.338,0.6,0.8593999999999999,0.901,14.317476190476189,5.337979491544923,0.861,9.7794,12.090285714285713,16.147,17.394,18.8488,19.024,
-86.922,40.4605,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,32,0.5517241379310345,55,32,0.5818181818181818,0.29401587301587306,0.13650080055868538,0.052,0.13915714285714287,0.19064285714285714,0.28600000000000003,0.3776428571428571,0.4737222222222222,0.5988571428571429,12.590496031746031,5.418872515091452,0.12,6.3891,8.966607142857143,12.131499999999999,16.131333333333334,18.78697142857143,26.339,
-86.922,40.4605,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,2,0.034482758620689655,55,2,0.03636363636363636,0.14400000000000002,0.023000000000000007,0.121,0.1256,0.1325,0.14400000000000002,0.1555,0.16240000000000002,0.167,5.946,0.20599999999999996,5.74,5.7812,5.843,5.946,6.049,6.1108,6.152,
-86.922,40.4605,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,1,0.017241379310344827,55,1,0.01818181818181818,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.582,0.0,8.582,8.582,8.582,8.582,8.582,8.582,8.582,
-86.922,40.4605,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,12,0.20689655172413793,55,10,0.18181818181818182,0.21647142857142856,0.060046038459617604,0.144,0.15531428571428574,0.183,0.19807142857142856,0.2305,0.29039999999999994,0.357,9.73242857142857,2.7329965008154304,5.102,6.393628571428571,8.02225,9.752571428571429,11.38425,13.738199999999999,13.965,
-86.9225,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,74,9,0.12162162162162163,70,8,0.11428571428571428,0.3242857142857143,0.07414684822729026,0.243,0.2514,0.26517857142857143,0.3055,0.35775,0.4424142857142857,0.44571428571428573,13.343017857142858,2.93674569858381,10.450285714285714,10.576785714285714,11.315750000000001,12.2555,14.695142857142857,16.676299999999998,19.785,
-86.9225,40.4605,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,74,37,0.5,70,35,0.5,0.3203972789115646,0.13078717442553522,0.102,0.17200000000000001,0.2255,0.315,0.3647142857142857,0.44720000000000004,0.716,14.763684353741496,5.7405470829029035,6.665,7.848,9.2995,14.893,17.877333333333333,23.795,26.645,
-86.9225,40.4605,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,74,28,0.3783783783783784,70,27,0.38571428571428573,0.28169841269841267,0.08801244787014927,0.164,0.1754,0.2177857142857143,0.263,0.32571428571428573,0.38120000000000004,0.5268571428571429,12.13332804232804,3.6275638754081245,5.408,8.0648,9.186,11.608,14.223500000000001,16.909714285714287,20.308571428571426,
-86.923,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,120,13,0.10833333333333334,111,12,0.10810810810810811,0.39257142857142857,0.11347360267216937,0.226,0.27331428571428573,0.319,0.3625,0.4508214285714286,0.5476571428571428,0.6308571428571429,19.045714285714286,6.9078188077186935,10.490285714285713,11.7154,14.3515,17.624,21.478964285714287,25.97508571428571,36.05942857142857,
-86.923,40.4605,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,120,47,0.39166666666666666,111,42,0.3783783783783784,0.3093571428571429,0.10934170123409363,0.1474285714285714,0.1863,0.211,0.309,0.37224999999999997,0.42969999999999997,0.665,13.78276530612245,5.362308650568933,4.779428571428571,6.532814285714286,9.095,15.0595,18.20375,19.4988,24.23,
-86.923,40.4605,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,120,60,0.5,111,57,0.5135135135135135,0.2049094959621275,0.05643717992295014,0.016,0.13734285714285716,0.1794285714285714,0.20114285714285715,0.24457142857142858,0.26085714285714284,0.388,8.86434670008354,2.495302062189937,0.8228571428571428,5.5726,7.148571428571429,9.186,11.112,11.6644,14.162285714285714,
-86.9235,40.4605,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,55,9,0.16363636363636364,53,9,0.16981132075471697,0.6310317460317459,0.11508294904107176,0.462,0.5111428571428572,0.543,0.616,0.7108571428571429,0.7816000000000001,0.832,27.867539682539686,4.994783147278228,18.857,22.1234,26.049142857142858,26.323,31.637714285714285,33.5784,35.944,
